Bandit,Reward,Algorithm
Bandit,2.6788725377949754,Thompson Sampling
Bandit,0.3132825822088142,Thompson Sampling
Bandit,-0.26666482958928506,Thompson Sampling
Bandit,2.1283909959926772,Thompson Sampling
Bandit,-0.04861686784851704,Thompson Sampling
Bandit,1.793425201513191,Thompson Sampling
Bandit,2.5821309997938533,Thompson Sampling
Bandit,1.7823404411136567,Thompson Sampling
Bandit,1.4596690978115023,Thompson Sampling
Bandit,1.6115123544017564,Thompson Sampling
Bandit,0.6798923021984249,Thompson Sampling
Bandit,-0.29472719150843285,Thompson Sampling
Bandit,3.434788277918111,Thompson Sampling
Bandit,1.0269888408449956,Thompson Sampling
Bandit,2.083525253425421,Thompson Sampling
Bandit,-0.127403204560659,Thompson Sampling
Bandit,0.6376142122660707,Thompson Sampling
Bandit,-0.4958176498703819,Thompson Sampling
Bandit,2.092161439573056,Thompson Sampling
Bandit,-0.9999841618840102,Thompson Sampling
Bandit,2.1880239303714903,Thompson Sampling
Bandit,-0.12358125906680484,Thompson Sampling
Bandit,0.7726529926552375,Thompson Sampling
Bandit,0.12399965477419594,Thompson Sampling
Bandit,0.6438878002427973,Thompson Sampling
Bandit,-0.24390797986692103,Thompson Sampling
Bandit,0.7500768458357265,Thompson Sampling
Bandit,0.9489981268961298,Thompson Sampling
Bandit,1.5640505453406992,Thompson Sampling
Bandit,-1.1390228150987936,Thompson Sampling
Bandit,1.6795282856539875,Thompson Sampling
Bandit,1.1037177300035566,Thompson Sampling
Bandit,-1.0176874083968426,Thompson Sampling
Bandit,1.4697742703119105,Thompson Sampling
Bandit,0.6178705834989762,Thompson Sampling
Bandit,2.2230139958154287,Thompson Sampling
Bandit,0.8054430143532361,Thompson Sampling
Bandit,1.9786190841839848,Thompson Sampling
Bandit,2.499347377760268,Thompson Sampling
Bandit,1.9270349324789104,Thompson Sampling
Bandit,1.3771186345148845,Thompson Sampling
Bandit,1.1968771795662334,Thompson Sampling
Bandit,1.8659482269753718,Thompson Sampling
Bandit,1.1681296202115075,Thompson Sampling
Bandit,2.4020386244500616,Thompson Sampling
Bandit,0.7248074181707997,Thompson Sampling
Bandit,1.276172399005717,Thompson Sampling
Bandit,1.9197072947275475,Thompson Sampling
Bandit,0.42192549354230513,Thompson Sampling
Bandit,3.110734755898237,Thompson Sampling
Bandit,1.2361551675342972,Thompson Sampling
Bandit,0.28760855158420173,Thompson Sampling
Bandit,-0.0488832842848248,Thompson Sampling
Bandit,2.4143258268715013,Thompson Sampling
Bandit,-0.5500448872947132,Thompson Sampling
Bandit,2.289315311593209,Thompson Sampling
Bandit,2.6884200277053347,Thompson Sampling
Bandit,2.2487720929117625,Thompson Sampling
Bandit,1.0352365979698153,Thompson Sampling
Bandit,-1.3155213722906098,Thompson Sampling
Bandit,2.6982860358900567,Thompson Sampling
Bandit,1.2728413335875128,Thompson Sampling
Bandit,1.2694316511256512,Thompson Sampling
Bandit,0.5205335147175301,Thompson Sampling
Bandit,-0.2064508132620937,Thompson Sampling
Bandit,-0.7380136018242811,Thompson Sampling
Bandit,0.44326832164178376,Thompson Sampling
Bandit,1.1230011384265433,Thompson Sampling
Bandit,-0.19547330189752254,Thompson Sampling
Bandit,0.39112950455600126,Thompson Sampling
Bandit,0.012747298042920518,Thompson Sampling
Bandit,0.34907376504737897,Thompson Sampling
Bandit,-0.9286563402894015,Thompson Sampling
Bandit,0.04538102843835834,Thompson Sampling
Bandit,2.8471082778796135,Thompson Sampling
Bandit,-0.5185825378302817,Thompson Sampling
Bandit,1.859294106728155,Thompson Sampling
Bandit,0.29756044359056644,Thompson Sampling
Bandit,0.6404884761641577,Thompson Sampling
Bandit,1.8291110877214232,Thompson Sampling
Bandit,0.05447813819009073,Thompson Sampling
Bandit,1.668977905306472,Thompson Sampling
Bandit,0.8343768817440373,Thompson Sampling
Bandit,0.6763219900804509,Thompson Sampling
Bandit,1.0434116367851485,Thompson Sampling
Bandit,2.009747861460186,Thompson Sampling
Bandit,2.114631140570617,Thompson Sampling
Bandit,0.847376250273457,Thompson Sampling
Bandit,-0.3669285760563148,Thompson Sampling
Bandit,1.5404906911028007,Thompson Sampling
Bandit,0.7862260933301625,Thompson Sampling
Bandit,0.361669651944895,Thompson Sampling
Bandit,1.2720306619742687,Thompson Sampling
Bandit,0.8911667201252834,Thompson Sampling
Bandit,0.7447406304893859,Thompson Sampling
Bandit,-0.49894979434932174,Thompson Sampling
Bandit,1.9980665427323996,Thompson Sampling
Bandit,-0.09204754409887683,Thompson Sampling
Bandit,-1.879749643610586,Thompson Sampling
Bandit,1.102721149516239,Thompson Sampling
Bandit,2.093060214183673,Thompson Sampling
Bandit,1.5104797352612793,Thompson Sampling
Bandit,1.6361121705636463,Thompson Sampling
Bandit,3.253345979501063,Thompson Sampling
Bandit,-0.2893420287495305,Thompson Sampling
Bandit,-0.6941224668287809,Thompson Sampling
Bandit,3.4641481014000997,Thompson Sampling
Bandit,1.5741421238401703,Thompson Sampling
Bandit,1.0737246689484947,Thompson Sampling
Bandit,0.5191361710684057,Thompson Sampling
Bandit,2.9610222650520637,Thompson Sampling
Bandit,1.4337220379411937,Thompson Sampling
Bandit,2.176737714214161,Thompson Sampling
Bandit,1.5272259477689283,Thompson Sampling
Bandit,1.579152252845971,Thompson Sampling
Bandit,1.193433758728769,Thompson Sampling
Bandit,1.582543894754342,Thompson Sampling
Bandit,2.070105362459098,Thompson Sampling
Bandit,0.7476667673922077,Thompson Sampling
Bandit,0.33417166895518524,Thompson Sampling
Bandit,-0.41505170571538463,Thompson Sampling
Bandit,0.2240717703796632,Thompson Sampling
Bandit,2.2217407267546987,Thompson Sampling
Bandit,2.195500010712976,Thompson Sampling
Bandit,2.4663115380330605,Thompson Sampling
Bandit,1.1093789638052416,Thompson Sampling
Bandit,0.23409272115992474,Thompson Sampling
Bandit,0.5614541627780838,Thompson Sampling
Bandit,2.6640625010312533,Thompson Sampling
Bandit,1.03758081956483,Thompson Sampling
Bandit,2.0259696580156064,Thompson Sampling
Bandit,0.3324334671735957,Thompson Sampling
Bandit,1.8676763997755463,Thompson Sampling
Bandit,1.8397368949792097,Thompson Sampling
Bandit,1.3892502229974903,Thompson Sampling
Bandit,-0.9946469836707263,Thompson Sampling
Bandit,0.5950919078807548,Thompson Sampling
Bandit,3.5551841521565644,Thompson Sampling
Bandit,1.8196831082070222,Thompson Sampling
Bandit,1.233569655821465,Thompson Sampling
Bandit,2.0697255233512952,Thompson Sampling
Bandit,2.0633939872682974,Thompson Sampling
Bandit,0.2131827085987823,Thompson Sampling
Bandit,0.17075962070653117,Thompson Sampling
Bandit,1.3286883088136463,Thompson Sampling
Bandit,-0.6387603680606184,Thompson Sampling
Bandit,1.2556449285060909,Thompson Sampling
Bandit,1.9268058950658329,Thompson Sampling
Bandit,1.0571288445402112,Thompson Sampling
Bandit,-0.26730600751889444,Thompson Sampling
Bandit,1.4138869664538842,Thompson Sampling
Bandit,-0.014702723654813843,Thompson Sampling
Bandit,-0.9939078599118676,Thompson Sampling
Bandit,-0.15089813895545623,Thompson Sampling
Bandit,2.5701552035493633,Thompson Sampling
Bandit,1.542630518650213,Thompson Sampling
Bandit,1.395701145727644,Thompson Sampling
Bandit,-0.34480391974245816,Thompson Sampling
Bandit,1.537863277809155,Thompson Sampling
Bandit,1.0403855446046442,Thompson Sampling
Bandit,1.163908299864604,Thompson Sampling
Bandit,1.4023795869564066,Thompson Sampling
Bandit,1.6392230287967728,Thompson Sampling
Bandit,1.7099486696394846,Thompson Sampling
Bandit,1.1542541125595984,Thompson Sampling
Bandit,0.24315452183597008,Thompson Sampling
Bandit,1.337426432277765,Thompson Sampling
Bandit,1.9018461552775427,Thompson Sampling
Bandit,0.8271263512332621,Thompson Sampling
Bandit,1.2737597251775132,Thompson Sampling
Bandit,0.8111308072395627,Thompson Sampling
Bandit,1.8479921851921577,Thompson Sampling
Bandit,1.4580674972743972,Thompson Sampling
Bandit,0.7657617936939944,Thompson Sampling
Bandit,1.1167444176810495,Thompson Sampling
Bandit,0.1129801149316062,Thompson Sampling
Bandit,0.21744075408730013,Thompson Sampling
Bandit,-0.2691836482501502,Thompson Sampling
Bandit,0.750956687937739,Thompson Sampling
Bandit,0.2074606117975718,Thompson Sampling
Bandit,1.8263813821780408,Thompson Sampling
Bandit,2.3271403059429225,Thompson Sampling
Bandit,-0.06665262656976823,Thompson Sampling
Bandit,-0.21895410023347628,Thompson Sampling
Bandit,1.4028582464146355,Thompson Sampling
Bandit,0.39385762902822974,Thompson Sampling
Bandit,1.254019534697831,Thompson Sampling
Bandit,-0.6727148871040163,Thompson Sampling
Bandit,0.8410389781693082,Thompson Sampling
Bandit,0.892610055337927,Thompson Sampling
Bandit,0.36352345804209274,Thompson Sampling
Bandit,1.9758313285796791,Thompson Sampling
Bandit,1.7424856954600139,Thompson Sampling
Bandit,0.4489479084420026,Thompson Sampling
Bandit,1.253071815379014,Thompson Sampling
Bandit,-0.34069037110010303,Thompson Sampling
Bandit,0.46491880785248885,Thompson Sampling
Bandit,0.6355223213510863,Thompson Sampling
Bandit,2.5075908868641763,Thompson Sampling
Bandit,1.1267556783035182,Thompson Sampling
Bandit,1.1230234153055505,Thompson Sampling
Bandit,-0.529474234672056,Thompson Sampling
Bandit,1.9221338528494356,Thompson Sampling
Bandit,1.2164321704619525,Thompson Sampling
Bandit,1.732232980121558,Thompson Sampling
Bandit,1.5377713374122255,Thompson Sampling
Bandit,-0.2608448721210568,Thompson Sampling
Bandit,1.1649650557469344,Thompson Sampling
Bandit,0.7219135727995628,Thompson Sampling
Bandit,-0.18391486239335042,Thompson Sampling
Bandit,2.360156889595213,Thompson Sampling
Bandit,2.6087897076033535,Thompson Sampling
Bandit,0.0814959646907083,Thompson Sampling
Bandit,2.297259530707995,Thompson Sampling
Bandit,0.403792536062759,Thompson Sampling
Bandit,0.2979007686205929,Thompson Sampling
Bandit,1.038005315148101,Thompson Sampling
Bandit,0.7002089032967572,Thompson Sampling
Bandit,1.6242441893342057,Thompson Sampling
Bandit,1.375017054223021,Thompson Sampling
Bandit,0.856374359626714,Thompson Sampling
Bandit,0.5831271975300067,Thompson Sampling
Bandit,0.6099278400289904,Thompson Sampling
Bandit,0.768320253713195,Thompson Sampling
Bandit,2.047689020260346,Thompson Sampling
Bandit,1.0962710107064149,Thompson Sampling
Bandit,-0.10551900587125584,Thompson Sampling
Bandit,0.4107622271943375,Thompson Sampling
Bandit,-0.048959051296046274,Thompson Sampling
Bandit,1.7086194740664191,Thompson Sampling
Bandit,-1.232683061324939,Thompson Sampling
Bandit,1.6559058384343777,Thompson Sampling
Bandit,1.9207862404758687,Thompson Sampling
Bandit,-1.0903570781226177,Thompson Sampling
Bandit,0.9912434369418306,Thompson Sampling
Bandit,1.178323303673358,Thompson Sampling
Bandit,0.6370827181765114,Thompson Sampling
Bandit,-0.2974170957356408,Thompson Sampling
Bandit,2.4708808725515294,Thompson Sampling
Bandit,-0.10275221672932666,Thompson Sampling
Bandit,-0.7205025632964972,Thompson Sampling
Bandit,0.5765623241078175,Thompson Sampling
Bandit,0.8670517942379837,Thompson Sampling
Bandit,0.4468809816272449,Thompson Sampling
Bandit,1.5383287097191987,Thompson Sampling
Bandit,1.5647278128124222,Thompson Sampling
Bandit,2.3149707706928826,Thompson Sampling
Bandit,2.7145838748876034,Thompson Sampling
Bandit,-0.6435636920364924,Thompson Sampling
Bandit,0.2911598178686422,Thompson Sampling
Bandit,0.38703284929678305,Thompson Sampling
Bandit,-0.7633510694402053,Thompson Sampling
Bandit,1.8271822394492694,Thompson Sampling
Bandit,0.39571987102309103,Thompson Sampling
Bandit,0.3512576959520197,Thompson Sampling
Bandit,0.05371260364593278,Thompson Sampling
Bandit,-0.27680614579953433,Thompson Sampling
Bandit,0.8260501723933853,Thompson Sampling
Bandit,1.0167212529367713,Thompson Sampling
Bandit,2.6169563337402875,Thompson Sampling
Bandit,0.8770258629591298,Thompson Sampling
Bandit,0.3323801532945647,Thompson Sampling
Bandit,-0.3877842528600517,Thompson Sampling
Bandit,2.92412956689381,Thompson Sampling
Bandit,1.7237295163760258,Thompson Sampling
Bandit,1.9031903031031803,Thompson Sampling
Bandit,0.451402186156583,Thompson Sampling
Bandit,1.259979806387737,Thompson Sampling
Bandit,0.744145260341747,Thompson Sampling
Bandit,1.81684261263386,Thompson Sampling
Bandit,1.0650208699660433,Thompson Sampling
Bandit,1.0510803628387062,Thompson Sampling
Bandit,0.7861450467905167,Thompson Sampling
Bandit,0.11515560312187068,Thompson Sampling
Bandit,-0.6799444920879605,Thompson Sampling
Bandit,0.8112260578818264,Thompson Sampling
Bandit,0.5682414329904331,Thompson Sampling
Bandit,2.6344951127903715,Thompson Sampling
Bandit,0.5376529303124378,Thompson Sampling
Bandit,1.2573117194183756,Thompson Sampling
Bandit,0.5893392146238339,Thompson Sampling
Bandit,0.5276976573908676,Thompson Sampling
Bandit,1.3090546936694452,Thompson Sampling
Bandit,0.03215225214454198,Thompson Sampling
Bandit,2.8947809912476723,Thompson Sampling
Bandit,-0.4558109816843139,Thompson Sampling
Bandit,2.1111478143537963,Thompson Sampling
Bandit,0.453889851623802,Thompson Sampling
Bandit,1.2607465426572793,Thompson Sampling
Bandit,2.3154164907422183,Thompson Sampling
Bandit,1.5854122069667995,Thompson Sampling
Bandit,1.6604295479018236,Thompson Sampling
Bandit,1.2596690351965263,Thompson Sampling
Bandit,0.6105997818351865,Thompson Sampling
Bandit,2.2149602689558705,Thompson Sampling
Bandit,1.1050001183590195,Thompson Sampling
Bandit,0.060052345126851536,Thompson Sampling
Bandit,-0.3481130011609237,Thompson Sampling
Bandit,0.3182598429146978,Thompson Sampling
Bandit,0.08729784337232971,Thompson Sampling
Bandit,1.139218913340982,Thompson Sampling
Bandit,-1.0815465688734753,Thompson Sampling
Bandit,-0.18915879584161033,Thompson Sampling
Bandit,0.17264455820519042,Thompson Sampling
Bandit,0.9327393019292042,Thompson Sampling
Bandit,1.229182604998719,Thompson Sampling
Bandit,1.4508272423677653,Thompson Sampling
Bandit,0.4727923697518803,Thompson Sampling
Bandit,-0.6775760025423903,Thompson Sampling
Bandit,1.7316355789660456,Thompson Sampling
Bandit,0.895503044531225,Thompson Sampling
Bandit,2.3073667253832006,Thompson Sampling
Bandit,0.7499565661317746,Thompson Sampling
Bandit,0.8100309683681558,Thompson Sampling
Bandit,2.2532256274677875,Thompson Sampling
Bandit,1.1343320158407895,Thompson Sampling
Bandit,0.1872437160849787,Thompson Sampling
Bandit,1.2821527095431744,Thompson Sampling
Bandit,1.6193710638527565,Thompson Sampling
Bandit,0.18306020237592613,Thompson Sampling
Bandit,3.3313573531509326,Thompson Sampling
Bandit,0.1062351478601593,Thompson Sampling
Bandit,0.8260602574490796,Thompson Sampling
Bandit,2.6778242317886956,Thompson Sampling
Bandit,1.2400846474527105,Thompson Sampling
Bandit,1.8096197839878219,Thompson Sampling
Bandit,1.2537729510987914,Thompson Sampling
Bandit,1.5551759965291851,Thompson Sampling
Bandit,1.1815182491597918,Thompson Sampling
Bandit,0.0913637074768422,Thompson Sampling
Bandit,1.0350535016798772,Thompson Sampling
Bandit,-0.1875554908716166,Thompson Sampling
Bandit,0.3466742500348462,Thompson Sampling
Bandit,3.2560355515743384,Thompson Sampling
Bandit,-1.401396953654539,Thompson Sampling
Bandit,1.8733067228411575,Thompson Sampling
Bandit,0.5633369167499658,Thompson Sampling
Bandit,0.04405731627109477,Thompson Sampling
Bandit,0.7825628982360935,Thompson Sampling
Bandit,0.40213026366370386,Thompson Sampling
Bandit,0.5451921571405169,Thompson Sampling
Bandit,1.4627989856234378,Thompson Sampling
Bandit,2.9957433625155696,Thompson Sampling
Bandit,1.2694790060823717,Thompson Sampling
Bandit,0.07153560125506575,Thompson Sampling
Bandit,1.3378148572835937,Thompson Sampling
Bandit,0.8807320144474606,Thompson Sampling
Bandit,2.1224975867608062,Thompson Sampling
Bandit,-0.032324414544258495,Thompson Sampling
Bandit,1.3084154087888713,Thompson Sampling
Bandit,0.6843000843901116,Thompson Sampling
Bandit,0.3785504605493263,Thompson Sampling
Bandit,2.3368670395732964,Thompson Sampling
Bandit,2.261309862836584,Thompson Sampling
Bandit,-0.8358337928186488,Thompson Sampling
Bandit,-0.37148982984208856,Thompson Sampling
Bandit,1.521263379795735,Thompson Sampling
Bandit,2.1317356070128493,Thompson Sampling
Bandit,1.4959553659162428,Thompson Sampling
Bandit,-1.0406493620096926,Thompson Sampling
Bandit,0.6301787572997246,Thompson Sampling
Bandit,2.0527131381549304,Thompson Sampling
Bandit,0.35036490154770794,Thompson Sampling
Bandit,0.3951810562970558,Thompson Sampling
Bandit,0.689401409831942,Thompson Sampling
Bandit,1.5308936783604516,Thompson Sampling
Bandit,1.9376909182775757,Thompson Sampling
Bandit,1.5985946295236217,Thompson Sampling
Bandit,-0.27405416530537186,Thompson Sampling
Bandit,0.47809678069029526,Thompson Sampling
Bandit,0.9295170085484792,Thompson Sampling
Bandit,-0.28697881623371346,Thompson Sampling
Bandit,0.07480264735785958,Thompson Sampling
Bandit,2.7823049245119265,Thompson Sampling
Bandit,1.3381178118488188,Thompson Sampling
Bandit,1.6925522506913286,Thompson Sampling
Bandit,-0.238284279468697,Thompson Sampling
Bandit,-0.2319427629689621,Thompson Sampling
Bandit,0.2830437490966963,Thompson Sampling
Bandit,1.568750086173202,Thompson Sampling
Bandit,1.8635792138712057,Thompson Sampling
Bandit,0.3470901075631325,Thompson Sampling
Bandit,-0.10249085646490275,Thompson Sampling
Bandit,1.7158161517785038,Thompson Sampling
Bandit,0.027815123681285803,Thompson Sampling
Bandit,0.9246859128299943,Thompson Sampling
Bandit,0.5028978574215612,Thompson Sampling
Bandit,0.327558517553887,Thompson Sampling
Bandit,1.857433126942261,Thompson Sampling
Bandit,1.4131384900656867,Thompson Sampling
Bandit,1.3131710136409998,Thompson Sampling
Bandit,0.7050053063103583,Thompson Sampling
Bandit,0.9482059282143043,Thompson Sampling
Bandit,1.5114934011688557,Thompson Sampling
Bandit,2.2309955229347027,Thompson Sampling
Bandit,-0.654231976016802,Thompson Sampling
Bandit,2.806699985491078,Thompson Sampling
Bandit,1.0160737080517164,Thompson Sampling
Bandit,2.0505482493628766,Thompson Sampling
Bandit,1.5118680033875393,Thompson Sampling
Bandit,1.779102405010834,Thompson Sampling
Bandit,0.5636435293208264,Thompson Sampling
Bandit,1.0519087895315908,Thompson Sampling
Bandit,2.6744137231969525,Thompson Sampling
Bandit,1.122695864313065,Thompson Sampling
Bandit,0.49893109632126553,Thompson Sampling
Bandit,0.007381821259793919,Thompson Sampling
Bandit,-1.198715964667974,Thompson Sampling
Bandit,1.0898152673815613,Thompson Sampling
Bandit,2.4386191628378104,Thompson Sampling
Bandit,-1.2542686576961937,Thompson Sampling
Bandit,0.5136069443725777,Thompson Sampling
Bandit,1.4681433377379536,Thompson Sampling
Bandit,1.7678332407228878,Thompson Sampling
Bandit,1.3768236373899692,Thompson Sampling
Bandit,-0.5813002431576173,Thompson Sampling
Bandit,1.7966273584320116,Thompson Sampling
Bandit,-0.7272296945319576,Thompson Sampling
Bandit,0.47634099621378667,Thompson Sampling
Bandit,1.3740654605147797,Thompson Sampling
Bandit,1.4435643552883428,Thompson Sampling
Bandit,2.782290933860244,Thompson Sampling
Bandit,2.842670744175342,Thompson Sampling
Bandit,-0.17010506032739503,Thompson Sampling
Bandit,1.349283839991059,Thompson Sampling
Bandit,2.372470951022401,Thompson Sampling
Bandit,-1.0843296044492718,Thompson Sampling
Bandit,0.8524927842351024,Thompson Sampling
Bandit,1.7495977938719938,Thompson Sampling
Bandit,0.33762169082875537,Thompson Sampling
Bandit,-0.8403056910692546,Thompson Sampling
Bandit,-0.6313487155978517,Thompson Sampling
Bandit,1.5129590182086012,Thompson Sampling
Bandit,0.5369754711767933,Thompson Sampling
Bandit,2.5214172453295545,Thompson Sampling
Bandit,0.9139091053660242,Thompson Sampling
Bandit,0.9807634675455117,Thompson Sampling
Bandit,2.011654631622917,Thompson Sampling
Bandit,2.8252067390870765,Thompson Sampling
Bandit,-1.4136303839191533,Thompson Sampling
Bandit,1.512132251451893,Thompson Sampling
Bandit,0.2757479462511516,Thompson Sampling
Bandit,1.213729601204756,Thompson Sampling
Bandit,0.6411125301157943,Thompson Sampling
Bandit,-0.1488813210502018,Thompson Sampling
Bandit,-0.4401013398561524,Thompson Sampling
Bandit,0.3747854158248518,Thompson Sampling
Bandit,2.0188170437125983,Thompson Sampling
Bandit,-0.5111533924441749,Thompson Sampling
Bandit,1.329312350801967,Thompson Sampling
Bandit,1.1912956177637524,Thompson Sampling
Bandit,0.4071810579924341,Thompson Sampling
Bandit,2.877856750232639,Thompson Sampling
Bandit,1.5057355603373428,Thompson Sampling
Bandit,0.1341782705305674,Thompson Sampling
Bandit,1.1687056748658409,Thompson Sampling
Bandit,0.36302029762447074,Thompson Sampling
Bandit,1.3131637595044139,Thompson Sampling
Bandit,2.110303659376485,Thompson Sampling
Bandit,1.5120540901477464,Thompson Sampling
Bandit,-1.0119565545979867,Thompson Sampling
Bandit,2.4808394947559202,Thompson Sampling
Bandit,1.560795599396972,Thompson Sampling
Bandit,1.3025650715141017,Thompson Sampling
Bandit,2.788309674684564,Thompson Sampling
Bandit,-1.4731329163109366,Thompson Sampling
Bandit,0.35906399787845034,Thompson Sampling
Bandit,1.481840566856894,Thompson Sampling
Bandit,0.6565058829997206,Thompson Sampling
Bandit,-1.4970345548832213,Thompson Sampling
Bandit,0.6502309431333231,Thompson Sampling
Bandit,2.549765801847064,Thompson Sampling
Bandit,1.4959805576600642,Thompson Sampling
Bandit,-0.5218677153611857,Thompson Sampling
Bandit,1.0688070882185003,Thompson Sampling
Bandit,0.8008465438206192,Thompson Sampling
Bandit,0.7794100030832471,Thompson Sampling
Bandit,1.2040750527221395,Thompson Sampling
Bandit,1.3224725863808797,Thompson Sampling
Bandit,0.4349413072747039,Thompson Sampling
Bandit,0.49865349654571,Thompson Sampling
Bandit,2.4263641676904903,Thompson Sampling
Bandit,1.614633578484681,Thompson Sampling
Bandit,1.7323268234346951,Thompson Sampling
Bandit,1.5728852638636224,Thompson Sampling
Bandit,0.5180213436990195,Thompson Sampling
Bandit,0.4252712340328696,Thompson Sampling
Bandit,1.587096126412763,Thompson Sampling
Bandit,-0.1448987091792493,Thompson Sampling
Bandit,2.425842054130678,Thompson Sampling
Bandit,-0.4004565056700342,Thompson Sampling
Bandit,1.7396506331610855,Thompson Sampling
Bandit,-0.033332496176736726,Thompson Sampling
Bandit,0.15083441800040254,Thompson Sampling
Bandit,1.6038822487571707,Thompson Sampling
Bandit,0.4707972925520558,Thompson Sampling
Bandit,3.1063342891452015,Thompson Sampling
Bandit,1.3301313547735096,Thompson Sampling
Bandit,1.9105293303304114,Thompson Sampling
Bandit,1.2515673116944463,Thompson Sampling
Bandit,0.9912281444770908,Thompson Sampling
Bandit,1.0708108679270991,Thompson Sampling
Bandit,0.413813876513876,Thompson Sampling
Bandit,1.3001269005079825,Thompson Sampling
Bandit,-0.40990945501175724,Thompson Sampling
Bandit,1.8794902479334652,Thompson Sampling
Bandit,2.196419021954,Thompson Sampling
Bandit,1.1446695748212985,Thompson Sampling
Bandit,1.1350112717570036,Thompson Sampling
Bandit,0.5511207300468715,Thompson Sampling
Bandit,1.0372296487394315,Thompson Sampling
Bandit,1.3847789417315843,Thompson Sampling
Bandit,1.2881296570341851,Thompson Sampling
Bandit,1.2658745862463137,Thompson Sampling
Bandit,-0.5562031514641044,Thompson Sampling
Bandit,2.2649942566490093,Thompson Sampling
Bandit,1.087994213135268,Thompson Sampling
Bandit,1.5201029245208257,Thompson Sampling
Bandit,0.9943806145760801,Thompson Sampling
Bandit,0.24334819370367,Thompson Sampling
Bandit,0.14578422417299042,Thompson Sampling
Bandit,1.176155198735411,Thompson Sampling
Bandit,2.6761581070885803,Thompson Sampling
Bandit,0.9261509858190492,Thompson Sampling
Bandit,0.5614823651244855,Thompson Sampling
Bandit,-0.06769598969361623,Thompson Sampling
Bandit,0.4536535341008555,Thompson Sampling
Bandit,-0.43115008225245033,Thompson Sampling
Bandit,1.5441170965223359,Thompson Sampling
Bandit,1.3890907159226975,Thompson Sampling
Bandit,2.3988468804325374,Thompson Sampling
Bandit,0.4444478868541345,Thompson Sampling
Bandit,1.0257681525587976,Thompson Sampling
Bandit,2.020396750268308,Thompson Sampling
Bandit,1.9103300769468026,Thompson Sampling
Bandit,1.2264443757416463,Thompson Sampling
Bandit,1.706178976509559,Thompson Sampling
Bandit,1.637608175293559,Thompson Sampling
Bandit,-0.2543524263583523,Thompson Sampling
Bandit,1.775498012982946,Thompson Sampling
Bandit,-0.9242402484653975,Thompson Sampling
Bandit,0.3835246213790131,Thompson Sampling
Bandit,0.6847024205810768,Thompson Sampling
Bandit,1.988919677790038,Thompson Sampling
Bandit,1.0115258279852117,Thompson Sampling
Bandit,1.7657858623834128,Thompson Sampling
Bandit,1.4454016480131417,Thompson Sampling
Bandit,1.406819755878023,Thompson Sampling
Bandit,2.0770511261788385,Thompson Sampling
Bandit,1.6843106830512322,Thompson Sampling
Bandit,1.0964424122583394,Thompson Sampling
Bandit,-0.1079859159193588,Thompson Sampling
Bandit,1.2121961390210252,Thompson Sampling
Bandit,1.0782076801337541,Thompson Sampling
Bandit,2.6963527214204097,Thompson Sampling
Bandit,0.8402727544048292,Thompson Sampling
Bandit,1.3512794006906175,Thompson Sampling
Bandit,0.8758337514913316,Thompson Sampling
Bandit,0.5227841199208327,Thompson Sampling
Bandit,0.7703589294253816,Thompson Sampling
Bandit,-0.6158766165012799,Thompson Sampling
Bandit,1.1354573526298277,Thompson Sampling
Bandit,0.778060029312792,Thompson Sampling
Bandit,0.4570375903703807,Thompson Sampling
Bandit,0.2532049252634292,Thompson Sampling
Bandit,1.6504193096488384,Thompson Sampling
Bandit,1.4222735893065206,Thompson Sampling
Bandit,0.5246395943378162,Thompson Sampling
Bandit,0.865061137352453,Thompson Sampling
Bandit,2.169079165483665,Thompson Sampling
Bandit,1.3779071705642594,Thompson Sampling
Bandit,1.1053739524444879,Thompson Sampling
Bandit,1.598800955969225,Thompson Sampling
Bandit,0.855388362147447,Thompson Sampling
Bandit,2.063031659513267,Thompson Sampling
Bandit,1.5254602313501047,Thompson Sampling
Bandit,1.4713971515913769,Thompson Sampling
Bandit,1.014963353062134,Thompson Sampling
Bandit,1.0783369149812485,Thompson Sampling
Bandit,1.6682523564258136,Thompson Sampling
Bandit,1.3522950391526751,Thompson Sampling
Bandit,0.9750335428754956,Thompson Sampling
Bandit,0.0280980147141211,Thompson Sampling
Bandit,-0.4301630655739528,Thompson Sampling
Bandit,-0.9030567122675086,Thompson Sampling
Bandit,1.3148043560563667,Thompson Sampling
Bandit,1.245997858706679,Thompson Sampling
Bandit,0.2840856626138284,Thompson Sampling
Bandit,0.7736034319143882,Thompson Sampling
Bandit,1.1329522595037904,Thompson Sampling
Bandit,2.3145013652625392,Thompson Sampling
Bandit,2.2550137422962715,Thompson Sampling
Bandit,0.5087788577936228,Thompson Sampling
Bandit,2.8437422202873144,Thompson Sampling
Bandit,1.6934614503467058,Thompson Sampling
Bandit,1.3731670199312602,Thompson Sampling
Bandit,0.7732952524669459,Thompson Sampling
Bandit,1.9097067117387807,Thompson Sampling
Bandit,1.3093045601241482,Thompson Sampling
Bandit,1.0828711012996246,Thompson Sampling
Bandit,0.2993073418503954,Thompson Sampling
Bandit,0.7809708013871546,Thompson Sampling
Bandit,1.089091953068444,Thompson Sampling
Bandit,1.9156879091316656,Thompson Sampling
Bandit,2.0575446954459946,Thompson Sampling
Bandit,0.5865988055433482,Thompson Sampling
Bandit,0.49583146454659355,Thompson Sampling
Bandit,-0.051500750692107466,Thompson Sampling
